# Generated on 2026-03-18T15:22:45.144Z from https://bunpro.jp/grammar_points
id	href	option	title-jp	title-en
をよそに	https://bunpro.jp/grammar_points/をよそに	N1 Lesson 8	をよそに →  をよそに	Ignoring, Disregarding, Despite
に限ったことではない	https://bunpro.jp/grammar_points/に限ったことではない	N1 Lesson 8	に限ったことではない →  にかぎったことではない	Not limited to, Not restricted to, Not only
とは比べものにならない	https://bunpro.jp/grammar_points/とは比べものにならない	N1 Lesson 8	とは比べものにならない →  とはくらべものにならない	Nothing compared to, Cannot be compared to, Much more, Way better, Above comparison (beyond comparison), Far greater than
まじき	https://bunpro.jp/grammar_points/まじき	N1 Lesson 9	まじき	Unbecoming of, Unworthy of, Not proper for, Should not, Must not, Cannot
の至り	https://bunpro.jp/grammar_points/の至り	N1 Lesson 9	の至り →  のいたり	Utmost, Height of, Extreme, Heartiest, Such a, Very, really, Completely, Deeply
に恥じない	https://bunpro.jp/grammar_points/に恥じない	N1 Lesson 9	に恥じない →  にはじない	Lives up to, Truly to …’s name, Worthy of, Not dishonor, Not putting to shame, Measure to
ずじまい	https://bunpro.jp/grammar_points/ずじまい	N1 Lesson 9	ずじまい	Ended up not, Did not (in the end), Never did
に言わせれば	https://bunpro.jp/grammar_points/に言わせれば	N1 Lesson 9	に言わせれば・に言わせると・に言わせたら →  にいわせると	If you ask, In … opinion, According to
ったら-といったら	https://bunpro.jp/grammar_points/ったら-といったら	N1 Lesson 9	ったら・といったら →  ったら	Cannot tell, describe, say, express or find words for how, Words cannot express, Too … for words, Extremely
こととて	https://bunpro.jp/grammar_points/こととて	N1 Lesson 9	こととて	Due to, Since, On account of, Because
ずくめ	https://bunpro.jp/grammar_points/ずくめ	N1 Lesson 9	ずくめ	Completely, Entirely, All in, Nothing but, A real streak of, Without exception, Jet
には及ばない②	https://bunpro.jp/grammar_points/には及ばない②	N1 Lesson 9	には及ばない② →  にはおよばない ②	To be no match (for), To not compare (with), To fall short (of), To not reach, Cannot win with, To be out of reach (for), To not be on par (with)
とは言うものの	https://bunpro.jp/grammar_points/とは言うものの	N1 Lesson 9	とは言うものの →  とはいうものの	Although, But, Although I say, Although it is said, Having said that
が早いか	https://bunpro.jp/grammar_points/が早いか	N1 Lesson 9	が早いか →  がはやいか	As soon as, No sooner than, The instant that, No sooner had
に難くない	https://bunpro.jp/grammar_points/に難くない	N1 Lesson 9	に難くない →  にかたくない	Not hard to, Not difficult to, Easy to, Is obvious that
ならばいざ知らず	https://bunpro.jp/grammar_points/ならばいざ知らず	N1 Lesson 9	ならいざ知らず →  ならいざしらず	Don’t know about it, Maybe it would or might be possible for
を禁じ得ない	https://bunpro.jp/grammar_points/を禁じ得ない	N1 Lesson 9	を禁じ得ない →  をきんじえない	Cannot help feeling, Cannot but, Cannot hold back
にかこつけて	https://bunpro.jp/grammar_points/にかこつけて	N1 Lesson 9	にかこつけて →  にかこつけて	In the name of, Using the excuse of, To use as a pretext of, Under the guise or pretense of
ようによっては	https://bunpro.jp/grammar_points/ようによっては	N1 Lesson 9	ようによっては →  ようによっては	Depending on the way, Depending on how
べくもない	https://bunpro.jp/grammar_points/べくもない	N1 Lesson 9	べくもない	No (doubt or hope), There is no way, It is impossible, Not a hope in hell
ときたら2	https://bunpro.jp/grammar_points/ときたら2	N1 Lesson 9	と来たら →  ときたら ②	For …(is the best), When it comes to, Concerning
ものとして	https://bunpro.jp/grammar_points/ものとして	N1 Lesson 9	ものとして	Assuming, Supposing, (Interpret) as, On the assumption, Regarding, Considering
を前提に	https://bunpro.jp/grammar_points/を前提に	N1 Lesson 9	を前提に →  をぜんていに	On the premise of
ずにはすまない	https://bunpro.jp/grammar_points/ずにはすまない	N1 Lesson 10	ずにはすまない	Won't get away without, Won't get off without, Have to, Have no choice but to, Can’t not
に堪えない	https://bunpro.jp/grammar_points/に堪えない	N1 Lesson 10	に堪えない →  にたえない	Cannot bear to, Cannot stand to, Too much to, Cannot go on doing, Cannot tolerate
始末だ	https://bunpro.jp/grammar_points/始末だ	N1 Lesson 10	始末だ →  しまつだ	Ends up, Finally, In the end, (Unfortunately) As a result, This is what happened, To come about, To wind up
ものなら②	https://bunpro.jp/grammar_points/ものなら②	N1 Lesson 10	ものなら② →  ものなら ②	If you were to do, If you try to, If … happens, Should there be
にひきかえ	https://bunpro.jp/grammar_points/にひきかえ	N1 Lesson 10	にひきかえ →  にひきかえ	In stark contrast, In comparison, On the other hand, While, In sharp contrast
それまでだ	https://bunpro.jp/grammar_points/それまでだ	N1 Lesson 10	それまでだ	If… then it is all in vain, It's done, It is useless, No point, It is a waste, That's it, It is all gone,
といおうか	https://bunpro.jp/grammar_points/といおうか	N1 Lesson 10	といおうか →  といおうか	How to put it, How shall I put it, How should I put it, Or perhaps, Or maybe, Call it … or
ずにはおかない	https://bunpro.jp/grammar_points/ずにはおかない	N1 Lesson 10	ずにはおかない →  ずにはおかない	Will definitely, Will certainly, Bound to, Not fail to
を限りに	https://bunpro.jp/grammar_points/を限りに	N1 Lesson 10	を限りに →  をかぎりに	As of (the end of), (Starting) from, (No longer) after, By (the), Ending with
てはかなわない	https://bunpro.jp/grammar_points/てはかなわない	N1 Lesson 10	てはかなわない →  てはかなわない	It's unbearable when, It'd be unbearable if, I can't stand it when, I couldn’t stand it if
かたがた	https://bunpro.jp/grammar_points/かたがた	N1 Lesson 10	かたがた →  かたがた	Partly for (the purpose of), In addition to, Along with, By the way, And also to, Incidentally, While
を余儀なくさせる	https://bunpro.jp/grammar_points/を余儀なくさせる	N1 Lesson 10	を余儀なくさせる →  をよぎなくさせる	Force to, To compel, Make unavoidable
てやる	https://bunpro.jp/grammar_points/てやる	N1 Lesson 10	～てやる	Just wait and see, Just you wait, To do a favor, For you, Definitely, For sure
ただ-のみ	https://bunpro.jp/grammar_points/ただ-のみ	N1 Lesson 10	ただ〜のみ	Nothing but, Should, Have to, Only, All that remains,
ものとする	https://bunpro.jp/grammar_points/ものとする	N1 Lesson 10	ものとする	Shall, To assume, To suppose, To consider
との	https://bunpro.jp/grammar_points/との	N1 Lesson 10	との	That, To
以前	https://bunpro.jp/grammar_points/以前	N1 Lesson 10	以前 →  いぜん	Before, Not even, Before even, Precede, Far from
ともあろう	https://bunpro.jp/grammar_points/ともあろう	N1 Lesson 10	ともあろう	Of all people, Such,
こそすれ-ない	https://bunpro.jp/grammar_points/こそすれ-ない	N1 Lesson 10	こそすれ〜ない	And certainly not, But certainly not, But, Although, Even though
並み	https://bunpro.jp/grammar_points/並み	N1 Lesson 10	並み →  なみ	As, On par with, Worthy of
に先駆けて	https://bunpro.jp/grammar_points/に先駆けて	N1 Lesson 10	に先駆けて →  にさきがけて	First, Prior to, Pioneer, Ahead of
を機に	https://bunpro.jp/grammar_points/を機に	N1 Lesson 10	を機に →  をきに	Opportunity, Occasion
ぞ	https://bunpro.jp/grammar_points/ぞ	Non-JLPT Lesson 1: 1/13	ぞ	Strong emphasis (toward anyone), !
ぜ	https://bunpro.jp/grammar_points/ぜ	Non-JLPT Lesson 1: 2/13	ぜ	Strong emphasis (friendly or familiar), !
わ	https://bunpro.jp/grammar_points/わ	Non-JLPT Lesson 1: 3/13	わ	You know?, Oh?, Ever so, Oh how I ever (emphasis)
い	https://bunpro.jp/grammar_points/い	Non-JLPT Lesson 1: 4/13	い	So?, Well? (friendly or familiar)
ん-slang	https://bunpro.jp/grammar_points/ん-slang	Non-JLPT Lesson 1: 5/13	ん (Slang)	Slang abbreviation
つ-slang	https://bunpro.jp/grammar_points/つ-slang	Non-JLPT Lesson 1: 6/13	つ (Slang)	Called, Said that (slang abbreviation)
やがる	https://bunpro.jp/grammar_points/やがる	Non-JLPT Lesson 1: 7/13	～やがる	To have the nerve to (A), To have the gall to (A), To freaking (A)
がいい	https://bunpro.jp/grammar_points/がいい	Non-JLPT Lesson 1: 8/13	がいい	You should, It would be good to
かろう	https://bunpro.jp/grammar_points/かろう	Non-JLPT Lesson 1: 9/13	かろう	Probably, Right?
やや	https://bunpro.jp/grammar_points/やや	Non-JLPT Lesson 1: 10/13	やや	A little bit, Marginally, Slightly
いずれも	https://bunpro.jp/grammar_points/いずれも	Non-JLPT Lesson 1: 11/13	いずれも	All (positive), None (negative), Both, Whatever, Whatsoever
あわよくば	https://bunpro.jp/grammar_points/あわよくば	Non-JLPT Lesson 1: 12/13	あわよくば	If luck is on my side, If the time is right, If possible, all going well
むず	https://bunpro.jp/grammar_points/むず	Non-JLPT Lesson 1: 13/13	むず	Shall, Isn't it?, I wonder
だ-kansai	https://bunpro.jp/grammar_points/だ-kansai	関西弁2	だ ⇒ や	To be, Am, Are, Is
よ-kansai	https://bunpro.jp/grammar_points/よ-kansai	関西弁2	よ ⇒ で・わ	Emphasis (sentence ending particle)
でしょう-kansai	https://bunpro.jp/grammar_points/でしょう-kansai	関西弁2	だよね・でしょう ⇒ やん	Right?, Don't you think?
ちがう-kansai	https://bunpro.jp/grammar_points/ちがう-kansai	関西弁2	じゃないか ⇒ やんか	Isn't it?, Doesn't it?, Don't you?
のだ-kansai	https://bunpro.jp/grammar_points/のだ-kansai	関西弁2	のだ ⇒ ねん →  たんだ ⇒ てん	Explanatory
ね-kansai	https://bunpro.jp/grammar_points/ね-kansai	関西弁2	ね ⇒ な	Right?, Okay?, Isn't it?
ない-kansai	https://bunpro.jp/grammar_points/ない-kansai	関西弁2	ない ⇒ へん →  なかった ⇒ へんかった	Not, Will not, Did not, Has not
じゃない-kansai	https://bunpro.jp/grammar_points/じゃない-kansai	関西弁2	じゃない ⇒ ちゃう	To be not, Am not, Are not, Is not
くない-kansai	https://bunpro.jp/grammar_points/くない-kansai	関西弁2	くない ⇒ ない	Is not
ている-kansai	https://bunpro.jp/grammar_points/ている-kansai	関西弁2	ている ⇒ てる →  ている ⇒ とる	Does, Is doing
ているの-kansai	https://bunpro.jp/grammar_points/ているの-kansai	関西弁2	ているの ⇒ てん →  ているん ⇒ てん	Explanatory
ておく-kansai	https://bunpro.jp/grammar_points/ておく-kansai	関西弁2	とく・たる・てまう →  ておく・てあげる・てしまう	To do in advance, To do for, To unfortunately do
命令形-kansai	https://bunpro.jp/grammar_points/命令形-kansai	関西弁2	命令形 ⇒ ます形 + 長音 →  めいれいけい ⇒ ますけい + ちょうおん	Do (something)! (imperative)
ないでください-kansai	https://bunpro.jp/grammar_points/ないでください-kansai	関西弁2	ないで ⇒ んといて	Don't (please), Please do not
な-kansai	https://bunpro.jp/grammar_points/な-kansai	関西弁2	辞書形 + な ⇒ ます形 + な →  じしょけい + な ⇒ ますけい + な	Do not, Don't (prohibitive)
ないで-kansai	https://bunpro.jp/grammar_points/ないで-kansai	関西弁2	ないで・な ⇒ なさんな	(Please) do not, Do not, Don't (prohibitive)
よう-おう-kansai	https://bunpro.jp/grammar_points/よう-おう-kansai	関西弁2	Verb よう・う ⇒ Verb よ・お →  う・よう ⇒ お・よ	Will, Let's, Shall?
とおもう-kansai	https://bunpro.jp/grammar_points/とおもう-kansai	関西弁2	と思う ⇒ 思う →  とおもう ⇒ おもう	Think (that)
させる-kansai	https://bunpro.jp/grammar_points/させる-kansai	関西弁2	させる ⇒ さす	To make someone do something (causative)
いadjectiveく-kansai	https://bunpro.jp/grammar_points/いadjectiveく-kansai	関西弁2	[い] Adjective - [く] change →  い-Adjective (く Change)	And (adverb)
ないといけない-kansai	https://bunpro.jp/grammar_points/ないといけない-kansai	関西弁2	ないといけない ⇒ なあかん	Have to, Must, Should, Have no choice but to
